timestamp,sum_open_interest,sum_open_interest_value
1693739700000,81692.113,2117280290.11279
1693740000000,81744.492,2117920115.691201
1693740300000,81737.356,2117046562.8136
1693740600000,81720.461,2117279079.9568
1693740900000,81715.88,2117265736.285512
1693741200000,81714.771,2117222515.6355379
1693741500000,81662.779,2116924621.3730533
1693741800000,81654.114,2117104185.8191571
1693742100000,81675.397,2117222311.1928
1693742400000,81631.107,2116984495.7101862
1693742700000,81659.733,2117444890.0910714
1693743000000,81696.088,2118246711.0259392
1693743300000,81631.233,2115138715.1397
1693743600000,81595.877,2113341373.8877
1693743900000,81511.836,2112297718.104
1693744200000,81478.439,2112817401.709
1693744500000,81487.282,2113527484.5058
1693744800000,80543.562,2094721360.327959
1693745100000,80764.709,2101260629.7283022
1693745400000,80969.783,2108517925.1464
1693745700000,80635.94,2091164314.548135
1693746000000,80633.103,2087058858.1902
1693746300000,80559.55,2082875221.205
1693746600000,80801.453,2089978778.2055862
1693746900000,81011.851,2097696566.2387
1693747200000,81014.068,2098620823.0992
1693747500000,80972.155,2098163352.914009
1693747800000,81059.779,2101466664.5971
1693748100000,81212.483,2105955022.1583567
1693748400000,81184.279,2103322300.332
1693748700000,81251.971,2106709456.2722313
1693749000000,81355.828,2108610900.3344295
1693749300000,81377.601,2108713361.4327
1693749600000,81298.837,2103942087.1087375
1693749900000,81270.79,2103255536.884
1693750200000,81241.005,2103963299.289
1693750500000,81316.606,2104586192.4163582
1693750800000,81333.646,2106222261.7469528
1693751100000,81360.379,2106885189.7471929
1693751400000,81393.474,2106697133.6784446
1693751700000,81465.792,2109996599.1168
1693752000000,81513.772,2113008149.1612
1693752300000,81550.009,2113534045.3643882
1693752600000,81556.738,2112913585.5785341
1693752900000,81544.502,2112416542.637673
1693753200000,81577.624,2114067810.4352
1693753500000,81701.399,2116564612.6339
1693753800000,81725.799,2116714539.2598
1693754100000,81716.468,2115300038.5005724
1693754400000,81713.807,2116077088.8334
1693754700000,81698.377,2115923834.7586517
1693755000000,81723.114,2115811421.46
1693755300000,81735.526,2116124594.5874
1693755600000,81624.41,2110157428.9113514
1693755900000,81638.255,2110006011.079
1693756200000,81781.638,2113793641.0584
1693756500000,81776.685,2115072180.84
1693756800000,81831.077,2116133738.1280205
1693757100000,82029.669,2121369270.009
1693757400000,82059.191,2121911178.6353
1693757700000,82078.503,2122812010.704852
1693758000000,81998.798,2122221106.4802344
1693758300000,81975.981,2120021832.6315
1693758600000,82015.364,2120763710.0029073
1693758900000,81992.529,2119714467.354196
1693759200000,81551.901,2105490669.6378
1693759500000,81625.311,2107503078.8145251
1693759800000,81551.607,2106331215.9174
1693760100000,81557.18,2105958585.1318269
1693760400000,81651.298,2109455134.0134547
1693760700000,81623.675,2110905566.331532
1693761000000,81704.294,2112440010.0818
1693761300000,81722.748,2113123911.7788153
1693761600000,81710.186,2111946093.544444
1693761900000,81708.192,2110638042.941883
1693762200000,81730.259,2110643073.5455
1693762500000,81692.054,2110624448.2653372
1693762800000,81729.745,2111602383.718
1693763100000,81719.223,2111959771.1343
1693763400000,81750.941,2114104136.854572
1693763700000,81688.202,2113304030.3965182
1693764000000,81700.881,2114165527.5489
1693764300000,81634.187,2112611125.373
1693764600000,81655.016,2113141993.5624
1693764900000,81579.582,2112166928.3925328
1693765200000,81174.958,2107829546.907
1693765500000,81156.197,2109265791.2694
1693765800000,81127.15,2102045020.075
1693766100000,81283.342,2107262513.0158
1693766400000,81298.601,2108032361.884286
1693766700000,81319.516,2110778149.0056
1693767000000,81348.44,2110363749.004549
1693767300000,81344.816,2108107848.0112
1693767600000,81400.686,2110247664.0012
1693767900000,81442.983,2113388398.7619
1693768200000,81434.563,2112363703.4822
1693768500000,81438.268,2112773475.4740813
1693768800000,81468.725,2112337395.545
1693769100000,81472.15,2112826215.4261494
1693769400000,81492.206,2114315284.67
1693769700000,81364.539,2114005315.8441
1693770000000,81314.914,2111000219.3712
1693770300000,81321.071,2113442075.2094805
1693770600000,81311.242,2112043248.7016
1693770900000,81315.332,2112945812.8980594
1693771200000,81303.478,2113860743.7814727
1693771500000,81183.142,2109176331.6846335
1693771800000,81213.966,2110567640.2704017
1693772100000,81229.071,2109267002.5662422
1693772400000,81265.151,2109310132.8409
1693772700000,81276.839,2110572572.1003
1693773000000,81218.563,2110412804.7182224
1693773300000,81211.278,2108941253.7171264
1693773600000,81312.212,2114109380.7788
1693773900000,81281.293,2112234237.9692054
1693774200000,81223.84,2113277715.396177
1693774500000,80441.821,2095501392.8679
1693774800000,80403.529,2093611410.9252
1693775100000,80442.738,2093047644.2958
1693775400000,80462.385,2093751951.2775
1693775700000,80373.619,2090232423.3113987
1693776000000,80439.384,2092597998.3868964
1693776300000,80259.399,2084047658.1936
1693776600000,80227.548,2085211469.12633
1693776900000,80224.082,2084266140.5909653
1693777200000,80294.769,2086158749.9091356
1693777500000,80335.046,2086671779.0180523
1693777800000,80355.443,2087184418.6592
1693778100000,80357.404,2085262412.0688536
1693778400000,80363.812,2085923104.272
1693778700000,80425.156,2087684241.9636
1693779000000,80413.931,2088703609.3664
1693779300000,80444.54,2088943506.6768136
1693779600000,80460.327,2088355833.3177
1693779900000,80425.433,2086513894.892127
1693780200000,80372.147,2085215167.8415
1693780500000,80364.439,2085264546.0412655
1693780800000,80292.552,2083334788.2336
1693781100000,80282.768,2082808839.830362
1693781400000,80282.343,2083223056.070935
1693781700000,80244.569,2081391655.1789
1693782000000,80231.266,2081078693.141
1693782300000,80245.842,2081419224.2743988
1693782600000,80326.819,2083300148.8107
1693782900000,80449.172,2086594084.3296
1693783200000,80466.151,2088747501.4866707
1693783500000,80499.595,2089375038.1845
1693783800000,80498.903,2088585507.2120574
1693784100000,80499.8,2088744410.56
1693784400000,80473.073,2087712932.839
1693784700000,80450.056,2087992708.4184
1693785000000,80394.922,2087365715.3158
1693785300000,80375.001,2087330738.4699
1693785600000,80406.451,2087520321.5071
1693785900000,80487.807,2088354886.9780664
1693786200000,80499.603,2087506761.8418899
1693786500000,80498.814,2087398646.0712
1693786800000,80503.209,2086763932.0935
1693787100000,80523.556,2087363828.0544
1693787400000,80577.635,2089216920.28
1693787700000,80611.58,2088627499.6887627
1693788000000,80573.471,2088859178.3279
1693788300000,80598.174,2090418420.3162
1693788600000,80654.854,2090702863.4464
1693788900000,80431.416,2082602611.3464
1693789200000,80476.275,2084359665.3825
1693789500000,80502.032,2085219984.2864
1693789800000,80493.492,2085612944.4706597
1693790100000,80449.888,2084947342.3968
1693790400000,80448.757,2083624361.6423671
1693790700000,80479.321,2083859106.5851
1693791000000,80400.507,2080747919.57444
1693791300000,80386.813,2080852847.9115
1693791600000,80419.355,2080850810.625
1693791900000,80436.116,2083258919.697453
1693792200000,80432.242,2082207874.8702552
1693792500000,80480.936,2083557170.4165306
1693792800000,80502.606,2084832339.4062
1693793100000,80531.425,2085031572.7149916
1693793400000,80525.075,2084812235.7081497
1693793700000,80511.565,2084460520.163
1693794000000,80472.013,2083267519.7453
1693794300000,80473.313,2084723940.0912719
1693794600000,80518.941,2085392260.5354
1693794900000,80467.765,2086512591.3129783
1693795200000,80433.91,2086656710.175
1693795500000,80457.168,2087895503.554574
1693795800000,80410.875,2086806945.825
1693796100000,80431.856,2088525747.1119115
1693796400000,80227.068,2083676515.0161722
1693796700000,80207.099,2083138775.228
1693797000000,80271.363,2087737744.5855
1693797300000,80242.261,2088560800.7880633
1693797600000,80282.526,2092604181.453
1693797900000,80337.721,2089664460.931
1693798200000,80338.111,2088622175.9669
1693798500000,80312.671,2086960367.102582
1693798800000,80324.298,2088190775.106
1693799100000,80350.699,2088647004.2706103
1693799400000,80357.084,2088883931.3986094
1693799700000,80408.187,2089205718.7275
1693800000000,80409.815,2088585630.8990912
1693800300000,80437.146,2089740965.6508
1693800600000,80449.471,2090559953.406
1693800900000,80502.345,2092955319.0210857
1693801200000,80539.506,2094001355.7741046
1693801500000,80602.377,2094795072.8302586
1693801800000,80735.94,2097358249.32
1693802100000,80710.764,2097761538.2004
1693802400000,80721.841,2098687144.159
1693802700000,80747.341,2098558794.7172
1693803000000,80731.755,2097225311.8635
1693803300000,80723.319,2096893151.3397
1693803600000,80711.521,2096045915.7616
1693803900000,80679.579,2095140506.4931843
1693804200000,80703.774,2094988880.5530443
1693804500000,80635.82,2093418777.348
1693804800000,80611.188,2091957062.0256
1693805100000,80624.538,2093609628.0612
1693805400000,80665.742,2094590856.4946
1693805700000,80699.514,2094840252.6296694
1693806000000,80710.417,2094023698.0233
1693806300000,80716.977,2094678198.4293
1693806600000,80762.536,2094697127.5703435
1693806900000,80808.425,2096136602.2519934
1693807200000,80836.104,2095438535.258766
1693807500000,80908.373,2098275060.1431355
1693807800000,80757.293,2095790615.8108852
1693808100000,80783.328,2096157716.6112
1693808400000,80729.307,2094761340.5930731
1693808700000,80709.921,2095570905.4149632
1693809000000,80663.395,2094875000.0135684
1693809300000,80672.894,2094439150.5808911
1693809600000,80674.882,2093479360.0055108
1693809900000,80869.482,2100398553.5697007
1693810200000,80878.841,2099614712.36
1693810500000,80895.506,2099448709.0156
1693810800000,80907.979,2099798277.4532044
1693811100000,80893.756,2099661974.1398773
1693811400000,80823.458,2098603351.0184062
1693811700000,80811.233,2098038330.5661259
1693812000000,80756.939,2098225524.1213076
1693812300000,80777.299,2097964165.0878
1693812600000,80788.632,2098250429.1672
1693812900000,80811.952,2098772776.1873467
1693813200000,80840.244,2099429220.7044
1693813500000,81021.501,2104356913.0749693
1693813800000,81074.858,2104380361.2038007
1693814100000,81065.263,2103833109.0909374
1693814400000,81041.648,2103338723.8624
1693814700000,80981.535,2103074267.643
1693815000000,81005.129,2104420741.9741714
1693815300000,81057.496,2106450643.086428
1693815600000,81047.653,2105462762.1100013
1693815900000,81015.69,2104688857.1132772
1693816200000,81027.302,2105394274.3388228
1693816500000,81042.109,2105542850.2633696
1693816800000,80982.339,2105540814
1693817100000,81003.027,2104410039.6438
1693817400000,80994.929,2103559556.8095233
1693817700000,80985.206,2103290118.2932374
1693818000000,80992.582,2103702008.2226624
1693818300000,80999.738,2103872852.93521
1693818600000,80983.34,2102683833.096
1693818900000,80956.356,2101756531.9296
1693819200000,80923.784,2100988052.118539
1693819500000,80892.73,2100806419.4914808
1693819800000,80907.823,2099695094.6857922
1693820100000,80805.739,2096558036.2089665
1693820400000,80795.336,2096493537.5952
1693820700000,80881.546,2096678094.2244565
1693821000000,80944.353,2096952503.2533
1693821300000,81030.11,2100187009.046
1693821600000,81055.271,2102754631.9131267
1693821900000,81144.559,2104621644.7575514
1693822200000,81226.294,2105767304.0618
1693822500000,81204.191,2106249944.9007
1693822800000,81226.625,2105843191.4302375
1693823100000,81223.616,2105413595.0592
1693823400000,81230.719,2106028174.3547935
1693823700000,81526.188,2111974380.021362
1693824000000,81903.569,2120953920.8726602
1693824300000,81906.648,2119572046.2792
1693824600000,81998.288,2123321068.2736
1693824900000,81974.033,2122719838.9815767
1693825200000,81924.974,2121445803.543504
1693825500000,81935.056,2122814370.5819902
1693825800000,81906.565,2122936258.235
1693826100000,81923.633,2122109728.2543223
1693826400000,82262.345,2128743832.7375
1693826700000,82318.146,2129896896.0990093
1693827000000,82357.063,2130392311.8935723
1693827300000,82378.466,2132004127.1596
1693827600000,82398.387,2133778004.0762444
1693827900000,82419.076,2135246433.7740154
1693828200000,82419.336,2134182770.2512
1693828500000,82371.381,2133163416.6189
1693828800000,82386.023,2131985503.194
1693829100000,82390.675,2132542558.2275
1693829400000,82396.057,2131429442.0817
1693829700000,82128.969,2124019396.278
1693830000000,81919.036,2115643352.2772255
1693830300000,81896.156,2116851840.288
1693830600000,81958.915,2120197162.5654416
1693830900000,82010.438,2122192305.1698
1693831200000,82089.506,2122547311.889
1693831500000,82149.16,2123481851.756
1693831800000,82225.906,2124569404.4092
1693832100000,82262.351,2124663775.3929
1693832400000,82270.905,2126350121.891975
1693832700000,82297.065,2127765926.4555
1693833000000,82290.92,2128504493.2828548
1693833300000,82301.877,2129882044.6953
1693833600000,82327.616,2130823168.080389
1693833900000,82323.725,2130612094.3525
1693834200000,82208.987,2128749046.5836403
1693834500000,82253.506,2128636834.9296718
1693834800000,82289.951,2129074176.097885
1693835100000,82292.655,2131157574.3315
1693835400000,82320.407,2131069536.2125
1693835700000,82326.403,2130535578.645066
1693836000000,82333.062,2130022180.3896
1693836300000,82332.837,2130260077.95552
1693836600000,82363.318,2130483710.3742
1693836900000,82374.497,2132819209.8129625
1693837200000,82408.895,2133933162.376971
1693837500000,82406.058,2132858314.9734
1693837800000,82441.376,2132271993.0016
1693838100000,82431.643,2133785862.2095034
1693838400000,82441.213,2133649075.8139198
1693838700000,82434.218,2132852951.1275058
1693839000000,82456.315,2131973989.377
1693839300000,82472.657,2130441922.8897
1693839600000,82465.838,2131169214.4337482
1693839900000,82479.537,2133151769.5236
1693840200000,82208.942,2120834506.6102
1693840500000,82194.722,2118938835.799
1693840800000,82186.622,2116368325.128212
1693841100000,82300.582,2120688476.7432
1693841400000,82567.863,2131160435.730795
1693841700000,82232.527,2128720533.4382
1693842000000,81593.939,2110216157.4192483
1693842300000,81593.435,2103829606.0705
1693842600000,81721.221,2108544398.785998
1693842900000,81889.848,2112987369.9744
1693843200000,81972.861,2115219507.9579
1693843500000,82042.729,2118129951.6846
1693843800000,81977.146,2119255348.0413945
1693844100000,82035.992,2118618353.0454576
1693844400000,82118.727,2119517191.3608
1693844700000,82099.494,2121698094.0184665
1693845000000,82100.001,2120912633.218704
1693845300000,82131.468,2121250489.77
1693845600000,82184.649,2122623050.089105
1693845900000,82230.042,2124684494.2086
1693846200000,82268.411,2125948335.4645758
1693846500000,82260.04,2125286845.448
1693846800000,82271.402,2126872057.3638
1693847100000,82292.132,2127243382.9868
1693847400000,82294.782,2126859263.9208
1693847700000,82170.508,2128750265.502
1693848000000,82140.085,2125916823.936
1693848300000,82174.363,2126573905.2044
1693848600000,82013.172,2121992409.6936
1693848900000,82021.828,2121461772.4888
1693849200000,82041.258,2122518981.8606222
1693849500000,82050.704,2122808719.2425976
1693849800000,82050.897,2124701997.7528071
1693850100000,82038.647,2124615063.6778018
1693850400000,82040.485,2124527151.0095174
1693850700000,82068.331,2126119164.1633418
1693851000000,82016.88,2122457425.704
1693851300000,82052.12,2123284522.876513
1693851600000,82053.847,2124215446.4499142
1693851900000,82052.108,2124482177.9909923
1693852200000,82014.388,2123147469.35
1693852500000,81979.643,2123076002.5568
1693852800000,81946.739,2122193116.7381685
1693853100000,81903.739,2122355207.9592
1693853400000,81815.527,2121857885.5724921
1693853700000,81791.072,2119288466.592
1693854000000,81819.521,2119312610.8647294
1693854300000,81669.863,2111909154.3033
1693854600000,81669.18,2113557543.81
1693854900000,81723.257,2114197621.934672
1693855200000,81689.995,2112339890.71
1693855500000,81707.283,2112648021.4329
1693855800000,81749.229,2113002227.7545276
1693856100000,81697.557,2112527259.1503
1693856400000,81676.742,2111746000.6983511
1693856700000,81584.44,2111967550.719974
1693857000000,81603.235,2113370969.8819973
1693857300000,81577.395,2110774306.9275
1693857600000,81563.876,2110954674.756
1693857900000,81539.035,2111623168.8064024
1693858200000,81429.844,2109847258.04
1693858500000,81430.307,2108991234.2809408
1693858800000,81407.736,2107328794.8696
1693859100000,81451.909,2107644577.4509048
1693859400000,81349.874,2103488096.9802
1693859700000,81206.98,2096585568.244
1693860000000,81166.563,2095798539.6378105
1693860300000,81082.403,2094629429.551084
1693860600000,81087.014,2094825814.7175791
1693860900000,81114.065,2093829557.99361
1693861200000,81121.648,2094895566.2282505
1693861500000,81144.104,2095335511.1296
1693861800000,81107.386,2092181214.2442477
1693862100000,81387.948,2096591668.8185797
1693862400000,80895.838,2081619792.9998
1693862700000,80882.192,2082312033.04
1693863000000,80891.952,2083606810.4208
1693863300000,80871.991,2081022334.0093
1693863600000,80853.938,2077962377.3876
1693863900000,80865.389,2080446875.8239315
1693864200000,80907.158,2081712050.8254435
1693864500000,80872.908,2077835276.0808
1693864800000,80589.332,2068244616.448
1693865100000,80755.014,2075226198.7692
1693865400000,80755.848,2076258693.95136
1693865700000,80828.73,2079399907.98
1693866000000,80857.592,2080704185.0279384
1693866300000,80902.403,2080680361.3152
1693866600000,80926.393,2083535399.0871387
1693866900000,80909.244,2082191303.4156
1693867200000,80958.808,2085936071.6432
1693867500000,80881.067,2083053517.7995684
1693867800000,80929.51,2084551556.321518
1693868100000,80960.896,2084872609.4336
1693868400000,80937.722,2085305883.7128937
1693868700000,80940.599,2085993023.3681
1693869000000,80959.504,2086458642.419474
1693869300000,81035.564,2087991067.2246711
1693869600000,81070.648,2088333002.4105568
1693869900000,81092.284,2088658224.162306
1693870200000,81104.048,2090308760.6149287
1693870500000,81127.999,2090813121.0268505
1693870800000,81073.36,2093038505.776
1693871100000,81104.371,2092816000.0708842
1693871400000,81201.821,2095201866.1704
1693871700000,81116.469,2094816292.953559
1693872000000,81028.747,2091684177.9327
1693872300000,80965.788,2090355633.1702793
1693872600000,80991.242,2091558329.029
1693872900000,80765.182,2083692217.4240015
1693873200000,80645.186,2080605476.207
1693873500000,81020.898,2087341395.174
1693873800000,81064.501,2088213439.3099
1693874100000,81057.73,2089109696.1194391
1693874400000,81054.281,2088867008.936529
1693874700000,81051.552,2086834309.344
1693875000000,81049.764,2086423549.77
1693875300000,81056.201,2086329874.3993
1693875600000,81022.248,2086914348.4104
1693875900000,80991.727,2086813054.6200356
1693876200000,81008.414,2086613847.3615212
1693876500000,81072.787,2087364832.3316
1693876800000,81070.907,2087835422.0394392
1693877100000,81066.22,2086190531.968
1693877400000,81133.539,2089983737.9322
1693877700000,81065.11,2089589297.1109447
1693878000000,81040.434,2089294219.7419415
1693878300000,81007.863,2089061280.6700962
1693878600000,81014.221,2087011299.0862958
1693878900000,81006.583,2086534942.6881547
1693879200000,80954.568,2083900107.6288
1693879500000,80935.752,2083334817.9312
1693879800000,80966.837,2084065444.926887
1693880100000,80986.306,2083639976.6598
1693880400000,81030.358,2085178511.5214
1693880700000,81019.463,2085967604.1295
1693881000000,81049.584,2084943747.913789
1693881300000,81080.175,2086071282.4875
1693881600000,81141.238,2084532645.9394119
1693881900000,81290.163,2089010866.8066
1693882200000,81327.323,2088030221.6312
1693882500000,81375.016,2090738226.2164934
1693882800000,81411.984,2089112921.424
1693883100000,81626.633,2094173378.7918472
1693883400000,81144.717,2076139247.1757398
1693883700000,81146.54,2078830672.961339
1693884000000,81270.504,2081565164.8512
1693884300000,81501.129,2085598690.7020004
1693884600000,81544.894,2089573680.9583538
1693884900000,81609.408,2092375450.7712
1693885200000,81543.624,2091708116.6736
1693885500000,81589.436,2092108158.9684
1693885800000,81618.056,2093319130.286713
1693886100000,81606.499,2093365676.6834471
1693886400000,81646.072,2096818091.8896
1693886700000,81696.967,2098657181.0412748
1693887000000,81759.393,2100853476.1441662
1693887300000,81747.358,2100637334.3186
1693887600000,81703.629,2099999462.5292988
1693887900000,81797.029,2101561987.8796
1693888200000,81995.87,2105686090.5890872
1693888500000,82058.044,2109493275.326259
1693888800000,82048.453,2109194573.7738802
1693889100000,82073.226,2108448030.845904
1693889400000,82160.602,2110562977.5593112
1693889700000,82342.707,2114305453.3683
1693890000000,82361.09,2115424767.3882062
1693890300000,82353.142,2114676690.1106408
1693890600000,82334.634,2115217914.777
1693890900000,82773.558,2130773484.7476
1693891200000,82904.786,2132617843.6282
1693891500000,82903.23,2131864849.773
1693891800000,82935.478,2132067484.8000185
1693892100000,82901.934,2130828409.602
1693892400000,82907.397,2130703521.4206
1693892700000,82939.624,2131274636.0408
1693893000000,83008.249,2134035752.679744
1693893300000,83034.127,2136293716.0433
1693893600000,83030.376,2135848483.1112
1693893900000,83030.835,2135178644.904877
1693894200000,82993.178,2134144674.3166
1693894500000,83027.168,2135792786.0941513
1693894800000,83059.477,2136884121.20273
1693895100000,83064.564,2135897279.3268
1693895400000,83080.305,2134932177.377538
1693895700000,83069.152,2133938524.9824
1693896000000,83121.726,2134798664.5128
1693896300000,83192.76,2137421667.024
1693896600000,83235.162,2137877932.4048333
1693896900000,83305.339,2140414058.1304
1693897200000,83310.833,2139428665.6714594
1693897500000,83336.196,2141648567.3844
1693897800000,83342.526,2141602465.4526122
1693898100000,83416.001,2143467498.9949837
1693898400000,83425.571,2142351978.1658
1693898700000,83407.31,2143676923.8569207
1693899000000,83421.046,2144930276.8566
1693899300000,83461.258,2145897442.8154
1693899600000,83462.783,2144227176.4999464
1693899900000,83500.839,2146213714.7331
1693900200000,83629.942,2150524443.728906
1693900500000,83658.549,2151730228.864103
1693900800000,83689.398,2152888490.854084
1693901100000,83851.328,2157630803.2222867
1693901400000,83217.452,2143356408.6222253
1693901700000,83310.352,2143635615.8274665
1693902000000,83373.396,2143798325.3847833
1693902300000,83432.968,2144401031.4556391
1693902600000,83454.831,2144113255.696588
1693902900000,83481.404,2143739431.8256853
1693903200000,83391.788,2140166847.232
1693903500000,83401.271,2139826410.047
1693903800000,83518.656,2145129851.7599885
1693904100000,83518.176,2146208327.76
1693904400000,83541.426,2147098189.626
1693904700000,83561.01,2147881538.819272
1693905000000,83571.08,2147768398.892
1693905300000,83566.858,2148503919.18
1693905600000,83481.37,2147917213.141
1693905900000,83436.547,2143635078.2146
1693906200000,83474.094,2145926966.3238
1693906500000,83471.706,2146015825.407
1693906800000,83456.909,2148180837.66
1693907100000,83446.495,2148096363.589
1693907400000,83454.071,2149960492.952421
1693907700000,83443.847,2149396677.3342
1693908000000,83500.679,2149382628.0711
1693908300000,83597.531,2151850356.916626
1693908600000,83652.557,2154061708.0057
1693908900000,83715.306,2157410407.8648
1693909200000,83753.908,2158214545.529892
1693909500000,83728.684,2158291033.2048
1693909800000,83738.362,2159171619.96414
1693910100000,83772.997,2157879789.3080916
1693910400000,83805.799,2158269606.6608734
1693910700000,83845.675,2158604329.3225594
1693911000000,83896.111,2160545424.9095335
1693911300000,83970.218,2162941044.379211
1693911600000,84149.784,2166575709.5868053
1693911900000,84147.715,2167788189.5155
1693912200000,84123.06,2165697705.864
1693912500000,84047.804,2163390229.07899
1693912800000,84076.832,2164800823.231945
1693913100000,83980.757,2162391592.1485724
1693913400000,83976.265,2163027043.364
1693913700000,83969.111,2162834376.5825
1693914000000,83971.687,2162682401.5163
1693914300000,83938.7,2161170741.51053
1693914600000,83917.628,2162171252.4712
1693914900000,83948.964,2164084274.857828
1693915200000,84020.494,2165353652.952223
1693915500000,84089.397,2167313640.262101
1693915800000,84217.364,2167308597.3308
1693916100000,84167.653,2167308647.9847
1693916400000,84385.565,2169350350.794
1693916700000,84404.906,2170877301.3388
1693917000000,84394.203,2170114376.0664506
1693917300000,84410.54,2170186542.346
1693917600000,84457.671,2171229360.3009
1693917900000,84375.476,2173436683.1715646
1693918200000,84431.554,2175395875.1208
1693918500000,84284.938,2175555939.3610406
1693918800000,84302.856,2176098761.901735
1693919100000,84330.505,2174031985.8495
1693919400000,84402.911,2174371373.009239
1693919700000,84480.631,2177902096.868358
1693920000000,84631.638,2182386187.0311565
1693920300000,84689.291,2183281453.0509
1693920600000,84668.558,2182021443.0494576
1693920900000,84698.269,2180971956.9231
1693921200000,84684.468,2179736643.1831055
1693921500000,84657.274,2179471717.1138535
1693921800000,84678.062,2179555551.3284235
1693922100000,84673.965,2179990747.2507644
1693922400000,84665.856,2177978346.0864
1693922700000,84634.149,2175852597.4395323
1693923000000,84715.94,2178207777.686
1693923300000,84491.248,2172172068.5102816
1693923600000,84584.72,2174766194.392
1693923900000,84707.06,2178428403.432
1693924200000,84849.258,2179582284.7266
1693924500000,85029.424,2181071034.5455236
1693924800000,84789.786,2175298917.7872
1693925100000,84744.475,2175017797.56
1693925400000,84791.895,2178830039.289819
1693925700000,84814.906,2179743084.2
1693926000000,84830.363,2180444797.08289
1693926300000,84820.763,2181530649.8259
1693926600000,85264.039,2197117862.5676
1693926900000,85498.151,2206938122.3177
1693927200000,85238.794,2201735096.7788
1693927500000,85216.599,2196807227.2809
1693927800000,84889.867,2180213578.698403
1693928100000,85105.617,2189463919.965528
1693928400000,84854.068,2186497538.7067156
1693928700000,84860.618,2186094380.298
1693929000000,84882.069,2187674052.5439
1693929300000,84924.328,2187552808.8302794
1693929600000,84936.767,2186934889.3626
1693929900000,84829.586,2182979117.2482
1693930200000,84682.044,2183111111.882975
1693930500000,84678.063,2185092012.2961
1693930800000,84620.716,2182142001.7921686
1693931100000,84639.481,2182969767.113814
1693931400000,84625.994,2180725287.3461227
1693931700000,84582.552,2181037020.140875
1693932000000,84526.144,2180626710.961373
1693932300000,84565.348,2183198219.7116
1693932600000,84123.169,2166937122.5879
1693932900000,83906.811,2159559938.7936
1693933200000,83931.369,2160714943.9161973
1693933500000,84147.077,2164574164.6249
1693933800000,84169.744,2164751163.667549
1693934100000,84133.279,2164429562.2098
1693934400000,84112.092,2161605063.5172
1693934700000,84081.466,2163502575.878739
1693935000000,84098.822,2164235344.637522
1693935300000,84096.039,2164816438.771451
1693935600000,84121.243,2165210958.3533273
1693935900000,84128.557,2166874004.0819
1693936200000,84098.51,2166554224.471
1693936500000,84102.242,2165222929.196678
1693936800000,84134.928,2165523671.3136
1693937100000,84135.79,2165941296.286
1693937400000,84135.051,2164677073.1586
1693937700000,84141.419,2164394963.3627
1693938000000,84155.777,2165808700.243993
1693938300000,84145.9,2165736077.0058913
1693938600000,84122.358,2162373624.6258
1693938900000,83990.681,2159291220.6247
1693939200000,84036.498,2160141373.7904
1693939500000,83981.337,2160403098.0576
1693939800000,83976.539,2160430894.595661
1693940100000,83984.644,2159711209.750298
1693940400000,83959.694,2160509617.7938
1693940700000,83931.424,2160551438.6930375
1693941000000,83859.357,2160232980.4500694
1693941300000,83826.85,2156604987.265
1693941600000,83887.156,2159674831.22
1693941900000,83882.882,2159053111.5098
1693942200000,83851.524,2156619271.518
1693942500000,83907.605,2158623827.751
1693942800000,83930.445,2158808548.023
1693943100000,83960.758,2158958535.1362
1693943400000,84029.164,2159815782.625168
1693943700000,84073.85,2159293911.705
1693944000000,84041.264,2157534534.388761
1693944300000,83997.39,2156036606.781
1693944600000,84017.939,2157059762.2982
1693944900000,83945.319,2158255156.419514
1693945200000,83972.423,2157780573.1349
1693945500000,83945.981,2158636606.1894
1693945800000,83924.766,2157403604.7024
1693946100000,83891.419,2156185640.2799
1693946400000,83937.91,2154165734.658
1693946700000,83947.172,2155738192.8084
1693947000000,83843.753,2153954398.9453
1693947300000,83853.005,2154619734.076
1693947600000,83837.653,2154786474.39586
1693947900000,83840.541,2155054893.5842366
1693948200000,83644.944,2153050152.659666
1693948500000,83549.108,2150637589.028
1693948800000,83430.714,2146922563.362
1693949100000,83421.867,2146954360.07532
1693949400000,83428.318,2147603419.1242
1693949700000,83401.324,2146257059.5378065
1693950000000,83318.038,2141273576.6
1693950300000,83318.124,2144175390.1709843
1693950600000,83315.306,2143183949.049667
1693950900000,83330.338,2143681278.0838
1693951200000,83336.138,2143541164.035953
1693951500000,83396.167,2144607490.9553
1693951800000,83398.762,2145424812.5738
1693952100000,83424.455,2147138060.2699525
1693952400000,83452.876,2147632109.867675
1693952700000,83488.969,2149106248.8228
1693953000000,83544.248,2151177687.711018
1693953300000,83579.413,2152169884.75
1693953600000,83572.015,2151933433.112009
1693953900000,83601.844,2151911464.56
1693954200000,83563.09,2151975187.843
1693954500000,83565.659,2152734941.499
1693954800000,83563.122,2152310264.4174
1693955100000,83591.853,2153459880.2448
1693955400000,83605.845,2153601191.071461
1693955700000,83613.47,2154125466.263
1693956000000,83603.802,2154860400.5744305
1693956300000,83621.136,2155451849.9904
1693956600000,83640.982,2155761429.948252
1693956900000,83680.385,2157196447.0351567
1693957200000,83693.047,2158385426.1894727
1693957500000,83692.896,2158282900.837221
1693957800000,83692.524,2158262808.912
